step,token,text_so_far,entropy,coherence,resonance,d_resonance,temperature,top_p
214,51975,"(The stage is dimly lit, with a single spotlight shining down on the speaker. They stand confidently, with a mix of emotions etched on their face. They begin to speak in English.)

""I'm tired of pretending. I'm tired of putting on a mask and hiding behind a smile. I'm tired of being the strong one, the one who never shows weakness. But the truth is, I'm crumbling inside. I'm drowning in my own emotions, and I don't know how to keep my head above water.""

(Pause. The speaker takes a deep breath, and their voice shifts to Hindi.)

""मैं झूठ बोलता नहीं हूँ, मैं अपने भीतर से टूटता हूँ. मैं अपने हAliases」を 批长ालternateallowerीलegato"")

Translation: ""I don't lie, I'm breaking from within. I'm crumbling, my mask is falling apart.""

(The speaker's voice cracks, and they pause again, collecting their thoughts.)

""I'm ashamed",1.518555,0.361572,0.020418,-0.072576,0.8,0.95
215,311,"(The stage is dimly lit, with a single spotlight shining down on the speaker. They stand confidently, with a mix of emotions etched on their face. They begin to speak in English.)

""I'm tired of pretending. I'm tired of putting on a mask and hiding behind a smile. I'm tired of being the strong one, the one who never shows weakness. But the truth is, I'm crumbling inside. I'm drowning in my own emotions, and I don't know how to keep my head above water.""

(Pause. The speaker takes a deep breath, and their voice shifts to Hindi.)

""मैं झूठ बोलता नहीं हूँ, मैं अपने भीतर से टूटता हूँ. मैं अपने हAliases」を 批长ालternateallowerीलegato"")

Translation: ""I don't lie, I'm breaking from within. I'm crumbling, my mask is falling apart.""

(The speaker's voice cracks, and they pause again, collecting their thoughts.)

""I'm ashamed to",0.717285,0.44751,0.248066,0.227649,0.8,0.95
216,17113,"(The stage is dimly lit, with a single spotlight shining down on the speaker. They stand confidently, with a mix of emotions etched on their face. They begin to speak in English.)

""I'm tired of pretending. I'm tired of putting on a mask and hiding behind a smile. I'm tired of being the strong one, the one who never shows weakness. But the truth is, I'm crumbling inside. I'm drowning in my own emotions, and I don't know how to keep my head above water.""

(Pause. The speaker takes a deep breath, and their voice shifts to Hindi.)

""मैं झूठ बोलता नहीं हूँ, मैं अपने भीतर से टूटता हूँ. मैं अपने हAliases」を 批长ालternateallowerीलegato"")

Translation: ""I don't lie, I'm breaking from within. I'm crumbling, my mask is falling apart.""

(The speaker's voice cracks, and they pause again, collecting their thoughts.)

""I'm ashamed to admit",0.099426,0.369141,0.346336,0.09827,0.8,0.95
217,433,"(The stage is dimly lit, with a single spotlight shining down on the speaker. They stand confidently, with a mix of emotions etched on their face. They begin to speak in English.)

""I'm tired of pretending. I'm tired of putting on a mask and hiding behind a smile. I'm tired of being the strong one, the one who never shows weakness. But the truth is, I'm crumbling inside. I'm drowning in my own emotions, and I don't know how to keep my head above water.""

(Pause. The speaker takes a deep breath, and their voice shifts to Hindi.)

""मैं झूठ बोलता नहीं हूँ, मैं अपने भीतर से टूटता हूँ. मैं अपने हAliases」を 批长ालternateallowerीलegato"")

Translation: ""I don't lie, I'm breaking from within. I'm crumbling, my mask is falling apart.""

(The speaker's voice cracks, and they pause again, collecting their thoughts.)

""I'm ashamed to admit it",0.333496,0.635254,0.503621,0.157285,0.8,0.95
218,11,"(The stage is dimly lit, with a single spotlight shining down on the speaker. They stand confidently, with a mix of emotions etched on their face. They begin to speak in English.)

""I'm tired of pretending. I'm tired of putting on a mask and hiding behind a smile. I'm tired of being the strong one, the one who never shows weakness. But the truth is, I'm crumbling inside. I'm drowning in my own emotions, and I don't know how to keep my head above water.""

(Pause. The speaker takes a deep breath, and their voice shifts to Hindi.)

""मैं झूठ बोलता नहीं हूँ, मैं अपने भीतर से टूटता हूँ. मैं अपने हAliases」を 批长ालternateallowerीलegato"")

Translation: ""I don't lie, I'm breaking from within. I'm crumbling, my mask is falling apart.""

(The speaker's voice cracks, and they pause again, collecting their thoughts.)

""I'm ashamed to admit it,",0.213623,0.479004,0.415425,-0.088196,0.8,0.95
219,719,"(The stage is dimly lit, with a single spotlight shining down on the speaker. They stand confidently, with a mix of emotions etched on their face. They begin to speak in English.)

""I'm tired of pretending. I'm tired of putting on a mask and hiding behind a smile. I'm tired of being the strong one, the one who never shows weakness. But the truth is, I'm crumbling inside. I'm drowning in my own emotions, and I don't know how to keep my head above water.""

(Pause. The speaker takes a deep breath, and their voice shifts to Hindi.)

""मैं झूठ बोलता नहीं हूँ, मैं अपने भीतर से टूटता हूँ. मैं अपने हAliases」を 批长ालternateallowerीलegato"")

Translation: ""I don't lie, I'm breaking from within. I'm crumbling, my mask is falling apart.""

(The speaker's voice cracks, and they pause again, collecting their thoughts.)

""I'm ashamed to admit it, but",0.128052,0.526367,0.484488,0.069063,0.8,0.95
220,7170,"(The stage is dimly lit, with a single spotlight shining down on the speaker. They stand confidently, with a mix of emotions etched on their face. They begin to speak in English.)

""I'm tired of pretending. I'm tired of putting on a mask and hiding behind a smile. I'm tired of being the strong one, the one who never shows weakness. But the truth is, I'm crumbling inside. I'm drowning in my own emotions, and I don't know how to keep my head above water.""

(Pause. The speaker takes a deep breath, and their voice shifts to Hindi.)

""मैं झूठ बोलता नहीं हूँ, मैं अपने भीतर से टूटता हूँ. मैं अपने हAliases」を 批长ालternateallowerीलegato"")

Translation: ""I don't lie, I'm breaking from within. I'm crumbling, my mask is falling apart.""

(The speaker's voice cracks, and they pause again, collecting their thoughts.)

""I'm ashamed to admit it, but sometimes",1.042969,0.702148,0.247133,-0.237355,0.8,0.95
221,358,"(The stage is dimly lit, with a single spotlight shining down on the speaker. They stand confidently, with a mix of emotions etched on their face. They begin to speak in English.)

""I'm tired of pretending. I'm tired of putting on a mask and hiding behind a smile. I'm tired of being the strong one, the one who never shows weakness. But the truth is, I'm crumbling inside. I'm drowning in my own emotions, and I don't know how to keep my head above water.""

(Pause. The speaker takes a deep breath, and their voice shifts to Hindi.)

""मैं झूठ बोलता नहीं हूँ, मैं अपने भीतर से टूटता हूँ. मैं अपने हAliases」を 批长ालternateallowerीलegato"")

Translation: ""I don't lie, I'm breaking from within. I'm crumbling, my mask is falling apart.""

(The speaker's voice cracks, and they pause again, collecting their thoughts.)

""I'm ashamed to admit it, but sometimes I",0.030792,0.404541,0.396801,0.149668,0.8,0.95
222,2733,"(The stage is dimly lit, with a single spotlight shining down on the speaker. They stand confidently, with a mix of emotions etched on their face. They begin to speak in English.)

""I'm tired of pretending. I'm tired of putting on a mask and hiding behind a smile. I'm tired of being the strong one, the one who never shows weakness. But the truth is, I'm crumbling inside. I'm drowning in my own emotions, and I don't know how to keep my head above water.""

(Pause. The speaker takes a deep breath, and their voice shifts to Hindi.)

""मैं झूठ बोलता नहीं हूँ, मैं अपने भीतर से टूटता हूँ. मैं अपने हAliases」を 批长ालternateallowerीलegato"")

Translation: ""I don't lie, I'm breaking from within. I'm crumbling, my mask is falling apart.""

(The speaker's voice cracks, and they pause again, collecting their thoughts.)

""I'm ashamed to admit it, but sometimes I feel",0.537598,0.356445,0.237383,-0.159419,0.8,0.95
223,1093,"(The stage is dimly lit, with a single spotlight shining down on the speaker. They stand confidently, with a mix of emotions etched on their face. They begin to speak in English.)

""I'm tired of pretending. I'm tired of putting on a mask and hiding behind a smile. I'm tired of being the strong one, the one who never shows weakness. But the truth is, I'm crumbling inside. I'm drowning in my own emotions, and I don't know how to keep my head above water.""

(Pause. The speaker takes a deep breath, and their voice shifts to Hindi.)

""मैं झूठ बोलता नहीं हूँ, मैं अपने भीतर से टूटता हूँ. मैं अपने हAliases」を 批长ालternateallowerीलegato"")

Translation: ""I don't lie, I'm breaking from within. I'm crumbling, my mask is falling apart.""

(The speaker's voice cracks, and they pause again, collecting their thoughts.)

""I'm ashamed to admit it, but sometimes I feel like",0.15564,0.447266,0.404013,0.166631,0.8,0.95
224,358,"(The stage is dimly lit, with a single spotlight shining down on the speaker. They stand confidently, with a mix of emotions etched on their face. They begin to speak in English.)

""I'm tired of pretending. I'm tired of putting on a mask and hiding behind a smile. I'm tired of being the strong one, the one who never shows weakness. But the truth is, I'm crumbling inside. I'm drowning in my own emotions, and I don't know how to keep my head above water.""

(Pause. The speaker takes a deep breath, and their voice shifts to Hindi.)

""मैं झूठ बोलता नहीं हूँ, मैं अपने भीतर से टूटता हूँ. मैं अपने हAliases」を 批长ालternateallowerीलegato"")

Translation: ""I don't lie, I'm breaking from within. I'm crumbling, my mask is falling apart.""

(The speaker's voice cracks, and they pause again, collecting their thoughts.)

""I'm ashamed to admit it, but sometimes I feel like I",0.099548,0.363037,0.340582,-0.063431,0.8,0.95
225,2846,"(The stage is dimly lit, with a single spotlight shining down on the speaker. They stand confidently, with a mix of emotions etched on their face. They begin to speak in English.)

""I'm tired of pretending. I'm tired of putting on a mask and hiding behind a smile. I'm tired of being the strong one, the one who never shows weakness. But the truth is, I'm crumbling inside. I'm drowning in my own emotions, and I don't know how to keep my head above water.""

(Pause. The speaker takes a deep breath, and their voice shifts to Hindi.)

""मैं झूठ बोलता नहीं हूँ, मैं अपने भीतर से टूटता हूँ. मैं अपने हAliases」を 批长ालternateallowerीलegato"")

Translation: ""I don't lie, I'm breaking from within. I'm crumbling, my mask is falling apart.""

(The speaker's voice cracks, and they pause again, collecting their thoughts.)

""I'm ashamed to admit it, but sometimes I feel like I'm",0.028656,0.479248,0.470715,0.130133,0.8,0.95
226,8657,"(The stage is dimly lit, with a single spotlight shining down on the speaker. They stand confidently, with a mix of emotions etched on their face. They begin to speak in English.)

""I'm tired of pretending. I'm tired of putting on a mask and hiding behind a smile. I'm tired of being the strong one, the one who never shows weakness. But the truth is, I'm crumbling inside. I'm drowning in my own emotions, and I don't know how to keep my head above water.""

(Pause. The speaker takes a deep breath, and their voice shifts to Hindi.)

""मैं झूठ बोलता नहीं हूँ, मैं अपने भीतर से टूटता हूँ. मैं अपने हAliases」を 批长ालternateallowerीलegato"")

Translation: ""I don't lie, I'm breaking from within. I'm crumbling, my mask is falling apart.""

(The speaker's voice cracks, and they pause again, collecting their thoughts.)

""I'm ashamed to admit it, but sometimes I feel like I'm suff",1.335938,0.147705,0.0251,-0.445615,0.8,0.95
227,511,"(The stage is dimly lit, with a single spotlight shining down on the speaker. They stand confidently, with a mix of emotions etched on their face. They begin to speak in English.)

""I'm tired of pretending. I'm tired of putting on a mask and hiding behind a smile. I'm tired of being the strong one, the one who never shows weakness. But the truth is, I'm crumbling inside. I'm drowning in my own emotions, and I don't know how to keep my head above water.""

(Pause. The speaker takes a deep breath, and their voice shifts to Hindi.)

""मैं झूठ बोलता नहीं हूँ, मैं अपने भीतर से टूटता हूँ. मैं अपने हAliases」を 批长ालternateallowerीलegato"")

Translation: ""I don't lie, I'm breaking from within. I'm crumbling, my mask is falling apart.""

(The speaker's voice cracks, and they pause again, collecting their thoughts.)

""I'm ashamed to admit it, but sometimes I feel like I'm suffoc",9.3e-05,0.504395,0.504365,0.479265,0.8,0.95
228,1113,"(The stage is dimly lit, with a single spotlight shining down on the speaker. They stand confidently, with a mix of emotions etched on their face. They begin to speak in English.)

""I'm tired of pretending. I'm tired of putting on a mask and hiding behind a smile. I'm tired of being the strong one, the one who never shows weakness. But the truth is, I'm crumbling inside. I'm drowning in my own emotions, and I don't know how to keep my head above water.""

(Pause. The speaker takes a deep breath, and their voice shifts to Hindi.)

""मैं झूठ बोलता नहीं हूँ, मैं अपने भीतर से टूटता हूँ. मैं अपने हAliases」を 批长ालternateallowerीलegato"")

Translation: ""I don't lie, I'm breaking from within. I'm crumbling, my mask is falling apart.""

(The speaker's voice cracks, and they pause again, collecting their thoughts.)

""I'm ashamed to admit it, but sometimes I feel like I'm suffocating",9.1e-05,0.247681,0.247667,-0.256699,0.8,0.95
229,1234,"(The stage is dimly lit, with a single spotlight shining down on the speaker. They stand confidently, with a mix of emotions etched on their face. They begin to speak in English.)

""I'm tired of pretending. I'm tired of putting on a mask and hiding behind a smile. I'm tired of being the strong one, the one who never shows weakness. But the truth is, I'm crumbling inside. I'm drowning in my own emotions, and I don't know how to keep my head above water.""

(Pause. The speaker takes a deep breath, and their voice shifts to Hindi.)

""मैं झूठ बोलता नहीं हूँ, मैं अपने भीतर से टूटता हूँ. मैं अपने हAliases」を 批长ालternateallowerीलegato"")

Translation: ""I don't lie, I'm breaking from within. I'm crumbling, my mask is falling apart.""

(The speaker's voice cracks, and they pause again, collecting their thoughts.)

""I'm ashamed to admit it, but sometimes I feel like I'm suffocating under",0.436035,0.440918,0.321463,0.073796,0.8,0.95
230,279,"(The stage is dimly lit, with a single spotlight shining down on the speaker. They stand confidently, with a mix of emotions etched on their face. They begin to speak in English.)

""I'm tired of pretending. I'm tired of putting on a mask and hiding behind a smile. I'm tired of being the strong one, the one who never shows weakness. But the truth is, I'm crumbling inside. I'm drowning in my own emotions, and I don't know how to keep my head above water.""

(Pause. The speaker takes a deep breath, and their voice shifts to Hindi.)

""मैं झूठ बोलता नहीं हूँ, मैं अपने भीतर से टूटता हूँ. मैं अपने हAliases」を 批长ालternateallowerीलegato"")

Translation: ""I don't lie, I'm breaking from within. I'm crumbling, my mask is falling apart.""

(The speaker's voice cracks, and they pause again, collecting their thoughts.)

""I'm ashamed to admit it, but sometimes I feel like I'm suffocating under the",0.005302,0.617676,0.615641,0.294178,0.8,0.95
231,4785,"(The stage is dimly lit, with a single spotlight shining down on the speaker. They stand confidently, with a mix of emotions etched on their face. They begin to speak in English.)

""I'm tired of pretending. I'm tired of putting on a mask and hiding behind a smile. I'm tired of being the strong one, the one who never shows weakness. But the truth is, I'm crumbling inside. I'm drowning in my own emotions, and I don't know how to keep my head above water.""

(Pause. The speaker takes a deep breath, and their voice shifts to Hindi.)

""मैं झूठ बोलता नहीं हूँ, मैं अपने भीतर से टूटता हूँ. मैं अपने हAliases」を 批长ालternateallowerीलegato"")

Translation: ""I don't lie, I'm breaking from within. I'm crumbling, my mask is falling apart.""

(The speaker's voice cracks, and they pause again, collecting their thoughts.)

""I'm ashamed to admit it, but sometimes I feel like I'm suffocating under the weight",0.154175,0.398926,0.360711,-0.25493,0.8,0.95
232,315,"(The stage is dimly lit, with a single spotlight shining down on the speaker. They stand confidently, with a mix of emotions etched on their face. They begin to speak in English.)

""I'm tired of pretending. I'm tired of putting on a mask and hiding behind a smile. I'm tired of being the strong one, the one who never shows weakness. But the truth is, I'm crumbling inside. I'm drowning in my own emotions, and I don't know how to keep my head above water.""

(Pause. The speaker takes a deep breath, and their voice shifts to Hindi.)

""मैं झूठ बोलता नहीं हूँ, मैं अपने भीतर से टूटता हूँ. मैं अपने हAliases」を 批长ालternateallowerीलegato"")

Translation: ""I don't lie, I'm breaking from within. I'm crumbling, my mask is falling apart.""

(The speaker's voice cracks, and they pause again, collecting their thoughts.)

""I'm ashamed to admit it, but sometimes I feel like I'm suffocating under the weight of",-0.0,0.472412,0.472412,0.111701,0.8,0.95
233,856,"(The stage is dimly lit, with a single spotlight shining down on the speaker. They stand confidently, with a mix of emotions etched on their face. They begin to speak in English.)

""I'm tired of pretending. I'm tired of putting on a mask and hiding behind a smile. I'm tired of being the strong one, the one who never shows weakness. But the truth is, I'm crumbling inside. I'm drowning in my own emotions, and I don't know how to keep my head above water.""

(Pause. The speaker takes a deep breath, and their voice shifts to Hindi.)

""मैं झूठ बोलता नहीं हूँ, मैं अपने भीतर से टूटता हूँ. मैं अपने हAliases」を 批长ालternateallowerीलegato"")

Translation: ""I don't lie, I'm breaking from within. I'm crumbling, my mask is falling apart.""

(The speaker's voice cracks, and they pause again, collecting their thoughts.)

""I'm ashamed to admit it, but sometimes I feel like I'm suffocating under the weight of my",0.712402,0.698242,0.389172,-0.08324,0.8,0.95
234,1866,"(The stage is dimly lit, with a single spotlight shining down on the speaker. They stand confidently, with a mix of emotions etched on their face. They begin to speak in English.)

""I'm tired of pretending. I'm tired of putting on a mask and hiding behind a smile. I'm tired of being the strong one, the one who never shows weakness. But the truth is, I'm crumbling inside. I'm drowning in my own emotions, and I don't know how to keep my head above water.""

(Pause. The speaker takes a deep breath, and their voice shifts to Hindi.)

""मैं झूठ बोलता नहीं हूँ, मैं अपने भीतर से टूटता हूँ. मैं अपने हAliases」を 批长ालternateallowerीलegato"")

Translation: ""I don't lie, I'm breaking from within. I'm crumbling, my mask is falling apart.""

(The speaker's voice cracks, and they pause again, collecting their thoughts.)

""I'm ashamed to admit it, but sometimes I feel like I'm suffocating under the weight of my own",0.331299,0.853516,0.677822,0.28865,0.8,0.95
235,17078,"(The stage is dimly lit, with a single spotlight shining down on the speaker. They stand confidently, with a mix of emotions etched on their face. They begin to speak in English.)

""I'm tired of pretending. I'm tired of putting on a mask and hiding behind a smile. I'm tired of being the strong one, the one who never shows weakness. But the truth is, I'm crumbling inside. I'm drowning in my own emotions, and I don't know how to keep my head above water.""

(Pause. The speaker takes a deep breath, and their voice shifts to Hindi.)

""मैं झूठ बोलता नहीं हूँ, मैं अपने भीतर से टूटता हूँ. मैं अपने हAliases」を 批长ालternateallowerीलegato"")

Translation: ""I don't lie, I'm breaking from within. I'm crumbling, my mask is falling apart.""

(The speaker's voice cracks, and they pause again, collecting their thoughts.)

""I'm ashamed to admit it, but sometimes I feel like I'm suffocating under the weight of my own expectations",0.873047,0.211182,0.096625,-0.581196,0.8,0.95
236,13,"(The stage is dimly lit, with a single spotlight shining down on the speaker. They stand confidently, with a mix of emotions etched on their face. They begin to speak in English.)

""I'm tired of pretending. I'm tired of putting on a mask and hiding behind a smile. I'm tired of being the strong one, the one who never shows weakness. But the truth is, I'm crumbling inside. I'm drowning in my own emotions, and I don't know how to keep my head above water.""

(Pause. The speaker takes a deep breath, and their voice shifts to Hindi.)

""मैं झूठ बोलता नहीं हूँ, मैं अपने भीतर से टूटता हूँ. मैं अपने हAliases」を 批长ालternateallowerीलegato"")

Translation: ""I don't lie, I'm breaking from within. I'm crumbling, my mask is falling apart.""

(The speaker's voice cracks, and they pause again, collecting their thoughts.)

""I'm ashamed to admit it, but sometimes I feel like I'm suffocating under the weight of my own expectations.",0.000334,0.40332,0.403237,0.306611,0.8,0.95
237,358,"(The stage is dimly lit, with a single spotlight shining down on the speaker. They stand confidently, with a mix of emotions etched on their face. They begin to speak in English.)

""I'm tired of pretending. I'm tired of putting on a mask and hiding behind a smile. I'm tired of being the strong one, the one who never shows weakness. But the truth is, I'm crumbling inside. I'm drowning in my own emotions, and I don't know how to keep my head above water.""

(Pause. The speaker takes a deep breath, and their voice shifts to Hindi.)

""मैं झूठ बोलता नहीं हूँ, मैं अपने भीतर से टूटता हूँ. मैं अपने हAliases」を 批长ालternateallowerीलegato"")

Translation: ""I don't lie, I'm breaking from within. I'm crumbling, my mask is falling apart.""

(The speaker's voice cracks, and they pause again, collecting their thoughts.)

""I'm ashamed to admit it, but sometimes I feel like I'm suffocating under the weight of my own expectations. I",0.613281,0.299561,0.185412,-0.217824,0.8,0.95
238,2846,"(The stage is dimly lit, with a single spotlight shining down on the speaker. They stand confidently, with a mix of emotions etched on their face. They begin to speak in English.)

""I'm tired of pretending. I'm tired of putting on a mask and hiding behind a smile. I'm tired of being the strong one, the one who never shows weakness. But the truth is, I'm crumbling inside. I'm drowning in my own emotions, and I don't know how to keep my head above water.""

(Pause. The speaker takes a deep breath, and their voice shifts to Hindi.)

""मैं झूठ बोलता नहीं हूँ, मैं अपने भीतर से टूटता हूँ. मैं अपने हAliases」を 批长ालternateallowerीलegato"")

Translation: ""I don't lie, I'm breaking from within. I'm crumbling, my mask is falling apart.""

(The speaker's voice cracks, and they pause again, collecting their thoughts.)

""I'm ashamed to admit it, but sometimes I feel like I'm suffocating under the weight of my own expectations. I'm",0.860352,0.475586,0.221354,0.035942,0.8,0.95
239,10171,"(The stage is dimly lit, with a single spotlight shining down on the speaker. They stand confidently, with a mix of emotions etched on their face. They begin to speak in English.)

""I'm tired of pretending. I'm tired of putting on a mask and hiding behind a smile. I'm tired of being the strong one, the one who never shows weakness. But the truth is, I'm crumbling inside. I'm drowning in my own emotions, and I don't know how to keep my head above water.""

(Pause. The speaker takes a deep breath, and their voice shifts to Hindi.)

""मैं झूठ बोलता नहीं हूँ, मैं अपने भीतर से टूटता हूँ. मैं अपने हAliases」を 批长ालternateallowerीलegato"")

Translation: ""I don't lie, I'm breaking from within. I'm crumbling, my mask is falling apart.""

(The speaker's voice cracks, and they pause again, collecting their thoughts.)

""I'm ashamed to admit it, but sometimes I feel like I'm suffocating under the weight of my own expectations. I'm supposed",1.375,0.265381,0.038657,-0.182697,0.8,0.95
240,311,"(The stage is dimly lit, with a single spotlight shining down on the speaker. They stand confidently, with a mix of emotions etched on their face. They begin to speak in English.)

""I'm tired of pretending. I'm tired of putting on a mask and hiding behind a smile. I'm tired of being the strong one, the one who never shows weakness. But the truth is, I'm crumbling inside. I'm drowning in my own emotions, and I don't know how to keep my head above water.""

(Pause. The speaker takes a deep breath, and their voice shifts to Hindi.)

""मैं झूठ बोलता नहीं हूँ, मैं अपने भीतर से टूटता हूँ. मैं अपने हAliases」を 批长ालternateallowerीलegato"")

Translation: ""I don't lie, I'm breaking from within. I'm crumbling, my mask is falling apart.""

(The speaker's voice cracks, and they pause again, collecting their thoughts.)

""I'm ashamed to admit it, but sometimes I feel like I'm suffocating under the weight of my own expectations. I'm supposed to",4e-06,0.560059,0.560057,0.521401,0.8,0.95
241,387,"(The stage is dimly lit, with a single spotlight shining down on the speaker. They stand confidently, with a mix of emotions etched on their face. They begin to speak in English.)

""I'm tired of pretending. I'm tired of putting on a mask and hiding behind a smile. I'm tired of being the strong one, the one who never shows weakness. But the truth is, I'm crumbling inside. I'm drowning in my own emotions, and I don't know how to keep my head above water.""

(Pause. The speaker takes a deep breath, and their voice shifts to Hindi.)

""मैं झूठ बोलता नहीं हूँ, मैं अपने भीतर से टूटता हूँ. मैं अपने हAliases」を 批长ालternateallowerीलegato"")

Translation: ""I don't lie, I'm breaking from within. I'm crumbling, my mask is falling apart.""

(The speaker's voice cracks, and they pause again, collecting their thoughts.)

""I'm ashamed to admit it, but sometimes I feel like I'm suffocating under the weight of my own expectations. I'm supposed to be",1e-05,0.532715,0.532712,-0.027346,0.8,0.95
242,420,"(The stage is dimly lit, with a single spotlight shining down on the speaker. They stand confidently, with a mix of emotions etched on their face. They begin to speak in English.)

""I'm tired of pretending. I'm tired of putting on a mask and hiding behind a smile. I'm tired of being the strong one, the one who never shows weakness. But the truth is, I'm crumbling inside. I'm drowning in my own emotions, and I don't know how to keep my head above water.""

(Pause. The speaker takes a deep breath, and their voice shifts to Hindi.)

""मैं झूठ बोलता नहीं हूँ, मैं अपने भीतर से टूटता हूँ. मैं अपने हAliases」を 批长ालternateallowerीलegato"")

Translation: ""I don't lie, I'm breaking from within. I'm crumbling, my mask is falling apart.""

(The speaker's voice cracks, and they pause again, collecting their thoughts.)

""I'm ashamed to admit it, but sometimes I feel like I'm suffocating under the weight of my own expectations. I'm supposed to be this",1.045898,0.702637,0.246026,-0.286686,0.8,0.95
243,7091,"(The stage is dimly lit, with a single spotlight shining down on the speaker. They stand confidently, with a mix of emotions etched on their face. They begin to speak in English.)

""I'm tired of pretending. I'm tired of putting on a mask and hiding behind a smile. I'm tired of being the strong one, the one who never shows weakness. But the truth is, I'm crumbling inside. I'm drowning in my own emotions, and I don't know how to keep my head above water.""

(Pause. The speaker takes a deep breath, and their voice shifts to Hindi.)

""मैं झूठ बोलता नहीं हूँ, मैं अपने भीतर से टूटता हूँ. मैं अपने हAliases」を 批长ालternateallowerीलegato"")

Translation: ""I don't lie, I'm breaking from within. I'm crumbling, my mask is falling apart.""

(The speaker's voice cracks, and they pause again, collecting their thoughts.)

""I'm ashamed to admit it, but sometimes I feel like I'm suffocating under the weight of my own expectations. I'm supposed to be this rock",1.325195,0.321289,0.056743,-0.189283,0.8,0.95
244,11,"(The stage is dimly lit, with a single spotlight shining down on the speaker. They stand confidently, with a mix of emotions etched on their face. They begin to speak in English.)

""I'm tired of pretending. I'm tired of putting on a mask and hiding behind a smile. I'm tired of being the strong one, the one who never shows weakness. But the truth is, I'm crumbling inside. I'm drowning in my own emotions, and I don't know how to keep my head above water.""

(Pause. The speaker takes a deep breath, and their voice shifts to Hindi.)

""मैं झूठ बोलता नहीं हूँ, मैं अपने भीतर से टूटता हूँ. मैं अपने हAliases」を 批长ालternateallowerीलegato"")

Translation: ""I don't lie, I'm breaking from within. I'm crumbling, my mask is falling apart.""

(The speaker's voice cracks, and they pause again, collecting their thoughts.)

""I'm ashamed to admit it, but sometimes I feel like I'm suffocating under the weight of my own expectations. I'm supposed to be this rock,",0.07135,0.489258,0.467568,0.410825,0.8,0.95
245,420,"(The stage is dimly lit, with a single spotlight shining down on the speaker. They stand confidently, with a mix of emotions etched on their face. They begin to speak in English.)

""I'm tired of pretending. I'm tired of putting on a mask and hiding behind a smile. I'm tired of being the strong one, the one who never shows weakness. But the truth is, I'm crumbling inside. I'm drowning in my own emotions, and I don't know how to keep my head above water.""

(Pause. The speaker takes a deep breath, and their voice shifts to Hindi.)

""मैं झूठ बोलता नहीं हूँ, मैं अपने भीतर से टूटता हूँ. मैं अपने हAliases」を 批长ालternateallowerीलegato"")

Translation: ""I don't lie, I'm breaking from within. I'm crumbling, my mask is falling apart.""

(The speaker's voice cracks, and they pause again, collecting their thoughts.)

""I'm ashamed to admit it, but sometimes I feel like I'm suffocating under the weight of my own expectations. I'm supposed to be this rock, this",0.002916,0.577148,0.576103,0.108535,0.8,0.95
246,62307,"(The stage is dimly lit, with a single spotlight shining down on the speaker. They stand confidently, with a mix of emotions etched on their face. They begin to speak in English.)

""I'm tired of pretending. I'm tired of putting on a mask and hiding behind a smile. I'm tired of being the strong one, the one who never shows weakness. But the truth is, I'm crumbling inside. I'm drowning in my own emotions, and I don't know how to keep my head above water.""

(Pause. The speaker takes a deep breath, and their voice shifts to Hindi.)

""मैं झूठ बोलता नहीं हूँ, मैं अपने भीतर से टूटता हूँ. मैं अपने हAliases」を 批长ालternateallowerीलegato"")

Translation: ""I don't lie, I'm breaking from within. I'm crumbling, my mask is falling apart.""

(The speaker's voice cracks, and they pause again, collecting their thoughts.)

""I'm ashamed to admit it, but sometimes I feel like I'm suffocating under the weight of my own expectations. I'm supposed to be this rock, this pillar",0.166138,0.391602,0.351178,-0.224925,0.8,0.95
247,315,"(The stage is dimly lit, with a single spotlight shining down on the speaker. They stand confidently, with a mix of emotions etched on their face. They begin to speak in English.)

""I'm tired of pretending. I'm tired of putting on a mask and hiding behind a smile. I'm tired of being the strong one, the one who never shows weakness. But the truth is, I'm crumbling inside. I'm drowning in my own emotions, and I don't know how to keep my head above water.""

(Pause. The speaker takes a deep breath, and their voice shifts to Hindi.)

""मैं झूठ बोलता नहीं हूँ, मैं अपने भीतर से टूटता हूँ. मैं अपने हAliases」を 批长ालternateallowerीलegato"")

Translation: ""I don't lie, I'm breaking from within. I'm crumbling, my mask is falling apart.""

(The speaker's voice cracks, and they pause again, collecting their thoughts.)

""I'm ashamed to admit it, but sometimes I feel like I'm suffocating under the weight of my own expectations. I'm supposed to be this rock, this pillar of",0.013573,0.479248,0.475206,0.124029,0.8,0.95
248,8333,"(The stage is dimly lit, with a single spotlight shining down on the speaker. They stand confidently, with a mix of emotions etched on their face. They begin to speak in English.)

""I'm tired of pretending. I'm tired of putting on a mask and hiding behind a smile. I'm tired of being the strong one, the one who never shows weakness. But the truth is, I'm crumbling inside. I'm drowning in my own emotions, and I don't know how to keep my head above water.""

(Pause. The speaker takes a deep breath, and their voice shifts to Hindi.)

""मैं झूठ बोलता नहीं हूँ, मैं अपने भीतर से टूटता हूँ. मैं अपने हAliases」を 批长ालternateallowerीलegato"")

Translation: ""I don't lie, I'm breaking from within. I'm crumbling, my mask is falling apart.""

(The speaker's voice cracks, and they pause again, collecting their thoughts.)

""I'm ashamed to admit it, but sometimes I feel like I'm suffocating under the weight of my own expectations. I'm supposed to be this rock, this pillar of strength",0.006229,0.313965,0.31275,-0.162457,0.8,0.95
